Log_ID,Employee_ID,Project_ID,Date,Hours_Worked,Billable
L3174,E050,P045,21-02-2025,3,Yes
L3175,E020,P068,01-10-2025,1,Yes
L3176,E008,P079,25-12-2025,1,No
L3177,E050,P099,19-06-2025,4,No
L3178,E046,P084,15-11-2025,2,No
L3179,E013,P045,25-06-2025,4,Yes
L3180,E048,P075,13-06-2025,1,No
L3181,E048,P029,13-07-2025,3,Yes
L3182,E037,P001,30-09-2025,9,Yes
L3183,E005,P096,22-07-2025,3,Yes
L3184,E012,P011,18-05-2025,5,Yes
L3185,E034,P005,27-06-2025,6,No
L3186,E027,P084,10-10-2025,9,Yes
L3187,E014,P072,08-09-2025,5,Yes
L3188,E034,P042,03-04-2025,2,No
L3189,E049,P090,21-12-2025,8,Yes
L3190,E010,P038,05-02-2025,5,No
L3191,E021,P062,12-06-2025,3,Yes
L3192,E017,P029,02-06-2025,5,No
L3193,E020,P073,14-10-2025,5,No
L3194,E042,P077,14-08-2025,9,Yes
L3195,E039,P043,20-08-2025,7,Yes
L3196,E030,P053,02-11-2025,4,No
L3197,E020,P081,11-08-2025,1,Yes
L3198,E003,P014,16-10-2025,2,No
L3199,E050,P035,13-03-2025,1,Yes
L3200,E003,P040,27-05-2025,7,Yes
L3201,E047,P011,11-04-2025,3,Yes
L3202,E025,P098,10-05-2025,4,Yes
L3203,E025,P077,15-06-2025,6,No
L3204,E038,P079,01-02-2025,4,No
L3205,E013,P099,10-05-2025,5,No
L3206,E022,P034,21-04-2025,2,Yes
L3207,E037,P009,03-02-2025,9,No
L3208,E023,P057,10-05-2025,2,Yes
L3209,E029,P052,06-06-2025,5,Yes
L3210,E004,P062,30-10-2025,10,No
L3211,E005,P008,01-06-2025,10,Yes
L3212,E005,P067,04-04-2025,10,No
L3213,E015,P053,06-01-2025,1,No
L3214,E016,P081,24-05-2025,6,Yes
L3215,E017,P086,14-03-2025,9,No
L3216,E010,P070,05-05-2025,4,No
L3217,E001,P062,23-10-2025,7,Yes
L3218,E014,P074,15-11-2025,9,No
L3219,E030,P077,23-03-2025,5,No
L3220,E049,P012,11-01-2025,6,Yes
L3221,E047,P034,14-02-2025,9,No
L3222,E023,P005,25-08-2025,7,Yes
L3223,E040,P009,23-10-2025,10,Yes
L3224,E020,P097,08-07-2025,1,No
L3225,E032,P058,14-08-2025,9,Yes
L3226,E001,P074,31-05-2025,5,No
L3227,E034,P076,21-02-2025,5,Yes
L3228,E035,P031,16-12-2025,1,Yes
L3229,E037,P007,16-12-2025,4,Yes
L3230,E018,P082,05-10-2025,3,Yes
L3231,E026,P049,23-07-2025,8,Yes
L3232,E042,P004,27-11-2025,7,Yes
L3233,E009,P057,23-11-2025,4,Yes
L3234,E039,P004,24-12-2025,9,Yes
L3235,E037,P093,16-01-2025,6,No
L3236,E049,P010,13-08-2025,1,No
L3237,E019,P077,08-10-2025,4,No
L3238,E037,P097,31-05-2025,10,Yes
L3239,E009,P069,01-06-2025,2,No
L3240,E040,P090,01-10-2025,1,Yes
L3241,E005,P017,03-04-2025,10,No
L3242,E017,P062,24-08-2025,2,No
L3243,E004,P064,25-02-2025,3,No
L3244,E008,P057,17-05-2025,2,Yes
L3245,E048,P019,28-07-2025,4,No
L3246,E017,P094,03-07-2025,2,Yes
L3247,E003,P050,10-01-2025,10,No
L3248,E040,P074,25-01-2025,2,No
L3249,E012,P056,05-11-2025,4,No
L3250,E050,P001,22-08-2025,8,No
L3251,E049,P086,17-12-2025,2,No
L3252,E036,P089,21-09-2025,5,No
L3253,E016,P100,04-05-2025,10,Yes
L3254,E004,P050,05-09-2025,4,Yes
L3255,E041,P005,30-08-2025,6,No
L3256,E019,P001,13-11-2025,2,No
L3257,E034,P095,02-08-2025,8,Yes
L3258,E041,P011,25-04-2025,6,Yes
L3259,E041,P086,22-11-2025,7,Yes
L3260,E036,P068,11-10-2025,8,No
L3261,E046,P086,01-01-2026,5,No
L3262,E001,P049,24-02-2025,1,No
L3263,E016,P046,23-09-2025,2,No
L3264,E004,P078,25-08-2025,4,Yes
L3265,E042,P063,01-03-2025,1,Yes
L3266,E050,P021,17-03-2025,2,No
L3267,E048,P053,16-05-2025,9,No
L3268,E010,P035,28-11-2025,1,No
L3269,E050,P071,24-10-2025,3,Yes
L3270,E042,P019,13-01-2025,2,No
L3271,E012,P059,09-05-2025,7,Yes
L3272,E041,P090,07-01-2025,7,No
L3273,E036,P058,23-04-2025,7,No
L3274,E036,P076,21-02-2025,8,Yes
L3275,E025,P028,26-02-2025,10,No
L3276,E042,P037,02-09-2025,3,Yes
L3277,E028,P084,25-11-2025,5,Yes
L3278,E038,P019,25-12-2025,6,No
L3279,E050,P074,29-09-2025,7,No
L3280,E012,P030,05-06-2025,1,No
L3281,E016,P085,21-08-2025,8,No
L3282,E048,P010,17-06-2025,3,Yes
L3283,E016,P057,13-09-2025,6,Yes
L3284,E005,P069,17-08-2025,9,Yes
L3285,E041,P099,04-07-2025,10,Yes
L3286,E002,P097,17-08-2025,5,No
L3287,E012,P088,21-11-2025,6,Yes
L3288,E002,P074,26-12-2025,7,No
L3289,E046,P016,14-02-2025,8,Yes
L3290,E029,P045,26-10-2025,7,No
L3291,E026,P030,18-06-2025,7,No
L3292,E040,P039,19-02-2025,1,No
L3293,E019,P047,24-09-2025,9,Yes
L3294,E001,P075,06-10-2025,10,No
L3295,E011,P049,03-07-2025,4,Yes
L3296,E033,P019,28-07-2025,1,Yes
L3297,E048,P017,22-05-2025,1,Yes
L3298,E026,P010,10-01-2025,2,No
L3299,E034,P008,25-07-2025,7,Yes
L3300,E025,P065,04-10-2025,2,Yes
L3301,E009,P011,12-06-2025,7,Yes
L3302,E040,P076,09-09-2025,10,Yes
L3303,E047,P032,21-03-2025,8,Yes
L3304,E016,P028,27-01-2025,9,No
L3305,E037,P063,13-11-2025,6,No
L3306,E037,P066,15-10-2025,9,No
L3307,E039,P010,19-03-2025,6,Yes
L3308,E028,P031,26-07-2025,1,Yes
L3309,E041,P018,17-06-2025,2,No
L3310,E022,P088,23-10-2025,1,No
L3311,E001,P033,19-02-2025,9,Yes
L3312,E025,P023,07-07-2025,1,Yes
L3313,E041,P064,24-05-2025,8,Yes
L3314,E010,P095,29-11-2025,10,No
L3315,E006,P063,18-08-2025,3,Yes
L3316,E043,P046,18-12-2025,3,No
L3317,E042,P033,18-12-2025,1,No
L3318,E032,P080,22-09-2025,8,Yes
L3319,E026,P003,04-10-2025,6,No
L3320,E044,P042,15-08-2025,2,Yes
L3321,E007,P034,16-07-2025,1,Yes
L3322,E029,P006,22-08-2025,4,No
L3323,E050,P008,22-06-2025,1,No
L3324,E011,P096,14-06-2025,2,Yes
L3325,E005,P052,15-09-2025,2,No
L3326,E040,P017,11-12-2025,6,No
L3327,E007,P080,08-10-2025,9,No
L3328,E020,P019,10-03-2025,4,Yes
L3329,E010,P060,12-09-2025,7,Yes
L3330,E008,P024,22-11-2025,1,No
L3331,E028,P035,23-04-2025,6,No
L3332,E028,P076,06-03-2025,5,Yes
L3333,E001,P003,10-01-2025,10,Yes
L3334,E024,P057,05-08-2025,6,Yes
L3335,E044,P013,27-03-2025,8,Yes
L3336,E008,P075,17-08-2025,2,Yes
L3337,E029,P050,29-01-2025,5,Yes
L3338,E042,P098,18-05-2025,1,No
L3339,E022,P019,31-03-2025,6,No
L3340,E002,P100,05-01-2025,6,No
L3341,E016,P038,14-04-2025,4,No
L3342,E037,P008,18-03-2025,1,No
L3343,E001,P068,20-12-2025,3,Yes
L3344,E016,P003,20-03-2025,6,No
L3345,E034,P025,08-03-2025,6,No
L3346,E049,P001,22-07-2025,4,Yes
L3347,E041,P044,04-10-2025,5,Yes
L3348,E027,P062,18-05-2025,9,Yes
L3349,E032,P077,19-04-2025,3,Yes
L3350,E025,P002,09-06-2025,3,Yes
L3351,E002,P092,02-02-2025,5,No
L3352,E010,P098,20-03-2025,6,No
L3353,E045,P015,03-12-2025,6,No
L3354,E043,P044,14-08-2025,2,Yes
L3355,E021,P043,19-07-2025,7,No
L3356,E035,P064,18-02-2025,3,Yes
L3357,E020,P030,06-07-2025,10,No
L3358,E002,P098,24-07-2025,7,Yes
L3359,E036,P100,14-10-2025,10,No
L3360,E038,P048,14-09-2025,3,No
L3361,E006,P095,28-01-2025,3,No
L3362,E033,P078,04-09-2025,3,Yes
L3363,E033,P036,17-04-2025,1,No
L3364,E015,P080,20-06-2025,1,Yes
L3365,E032,P091,20-08-2025,8,Yes
L3366,E019,P006,10-09-2025,4,No
L3367,E026,P014,21-11-2025,4,No
L3368,E007,P079,11-09-2025,7,No
L3369,E002,P100,02-04-2025,4,No
L3370,E011,P042,17-06-2025,7,No
L3371,E017,P034,16-03-2025,1,Yes
L3372,E018,P055,04-04-2025,5,No
L3373,E048,P074,28-01-2025,6,No
L3374,E002,P036,03-03-2025,4,No
L3375,E043,P019,30-12-2025,9,Yes
L3376,E013,P050,22-04-2025,4,No
L3377,E039,P079,14-06-2025,9,No
L3378,E013,P005,29-08-2025,2,No
L3379,E030,P054,13-05-2025,2,Yes
L3380,E019,P097,29-12-2025,8,No
L3381,E008,P055,21-04-2025,6,No
L3382,E025,P002,07-11-2025,1,Yes
L3383,E006,P080,20-11-2025,3,No
L3384,E008,P005,19-02-2025,10,No
L3385,E005,P028,17-02-2025,8,Yes
L3386,E028,P099,20-08-2025,7,Yes
L3387,E024,P074,24-10-2025,3,Yes
L3388,E040,P037,17-01-2025,6,No
L3389,E031,P084,11-10-2025,1,No
L3390,E041,P010,05-12-2025,7,Yes
L3391,E003,P036,09-09-2025,9,Yes
L3392,E046,P033,11-03-2025,8,Yes
L3393,E010,P004,11-04-2025,6,Yes
L3394,E021,P049,18-09-2025,9,No
L3395,E042,P020,21-06-2025,3,No
L3396,E020,P081,28-02-2025,2,No
L3397,E037,P067,14-05-2025,10,Yes
L3398,E006,P004,27-01-2025,3,No
L3399,E040,P040,06-06-2025,9,Yes
L3400,E009,P031,05-01-2025,10,No
L3401,E046,P085,24-10-2025,8,Yes
L3402,E045,P078,18-11-2025,2,No
L3403,E020,P014,20-02-2025,7,Yes
L3404,E035,P072,25-08-2025,10,No
L3405,E019,P020,23-05-2025,4,Yes
L3406,E031,P058,17-02-2025,10,Yes
L3407,E011,P036,01-10-2025,4,Yes
L3408,E003,P070,18-02-2025,3,No
L3409,E029,P074,17-05-2025,7,Yes
L3410,E016,P088,01-10-2025,7,Yes
L3411,E017,P042,09-03-2025,7,Yes
L3412,E011,P025,09-06-2025,10,No
L3413,E018,P033,12-01-2025,6,No
L3414,E015,P008,05-03-2025,1,No
L3415,E010,P016,13-09-2025,4,Yes
L3416,E017,P062,05-07-2025,10,No
L3417,E010,P076,25-04-2025,5,Yes
L3418,E009,P067,12-10-2025,3,No
L3419,E018,P035,04-11-2025,1,Yes
L3420,E014,P012,08-05-2025,9,No
L3421,E021,P057,14-08-2025,6,No
L3422,E047,P048,19-09-2025,1,No
L3423,E027,P054,13-10-2025,1,No
L3424,E030,P099,18-06-2025,6,No
L3425,E006,P065,21-10-2025,5,Yes
L3426,E010,P001,20-05-2025,2,No
L3427,E027,P047,29-05-2025,2,Yes
L3428,E042,P038,10-02-2025,1,Yes
L3429,E015,P074,22-08-2025,9,No
L3430,E042,P003,22-10-2025,6,No
L3431,E024,P082,30-06-2025,9,No
L3432,E002,P048,01-04-2025,6,No
L3433,E031,P041,14-05-2025,3,No
L3434,E031,P075,09-05-2025,9,No
L3435,E022,P080,02-07-2025,9,No
L3436,E040,P049,12-12-2025,7,No
L3437,E041,P076,08-10-2025,6,Yes
L3438,E037,P027,09-03-2025,7,No
L3439,E014,P090,02-03-2025,2,Yes
L3440,E041,P042,16-11-2025,2,No
L3441,E042,P067,23-02-2025,8,No
L3442,E020,P029,17-09-2025,10,Yes
L3443,E016,P084,20-03-2025,7,Yes
L3444,E003,P063,04-01-2025,5,Yes
L3445,E047,P004,13-04-2025,4,No
L3446,E010,P036,10-08-2025,9,Yes
L3447,E010,P062,03-02-2025,8,Yes
L3448,E003,P007,20-11-2025,4,No
L3449,E050,P037,24-03-2025,3,No
L3450,E016,P059,15-07-2025,1,Yes
L3451,E016,P098,29-09-2025,1,Yes
L3452,E042,P093,30-04-2025,8,Yes
L3453,E018,P056,05-11-2025,1,Yes
L3454,E031,P090,27-07-2025,2,No
L3455,E015,P036,21-10-2025,1,No
L3456,E043,P001,14-10-2025,10,Yes
L3457,E009,P014,14-11-2025,7,Yes
L3458,E043,P096,27-05-2025,6,No
L3459,E014,P026,28-10-2025,10,No
L3460,E018,P072,19-02-2025,2,No
L3461,E032,P054,04-03-2025,9,Yes
L3462,E025,P084,29-07-2025,2,Yes
L3463,E025,P094,01-02-2025,2,No
L3464,E030,P014,05-04-2025,1,No
L3465,E015,P074,21-11-2025,5,Yes
L3466,E049,P023,17-10-2025,1,No
L3467,E042,P093,03-02-2025,3,No
L3468,E024,P006,12-03-2025,10,Yes
L3469,E039,P098,11-02-2025,6,Yes
L3470,E042,P099,04-06-2025,2,Yes
L3471,E041,P069,02-07-2025,7,No
L3472,E042,P019,28-05-2025,1,No
L3473,E030,P050,04-05-2025,3,No
L3474,E026,P021,03-01-2025,8,No
L3475,E012,P028,05-05-2025,3,Yes
L3476,E010,P063,13-10-2025,8,Yes
L3477,E047,P045,09-08-2025,4,Yes
L3478,E021,P058,19-04-2025,10,No
L3479,E010,P087,10-12-2025,8,No
L3480,E020,P091,16-12-2025,8,No
L3481,E038,P078,14-04-2025,6,Yes
L3482,E050,P081,04-10-2025,2,No
L3483,E046,P020,26-12-2025,5,Yes
L3484,E038,P069,04-10-2025,3,Yes
L3485,E036,P037,16-09-2025,1,No
L3486,E011,P030,18-07-2025,2,Yes
L3487,E011,P055,08-11-2025,8,Yes
L3488,E006,P082,23-05-2025,3,No
L3489,E041,P009,01-05-2025,1,No
L3490,E020,P002,22-09-2025,6,No
L3491,E021,P049,10-03-2025,9,Yes
L3492,E026,P056,14-02-2025,7,No
L3493,E027,P003,25-11-2025,4,No
L3494,E017,P021,15-11-2025,9,No
L3495,E018,P093,26-04-2025,8,No
L3496,E013,P011,01-06-2025,3,Yes
L3497,E016,P061,11-07-2025,6,No
L3498,E049,P046,14-05-2025,6,Yes
L3499,E006,P084,03-10-2025,7,No
L3500,E001,P006,22-02-2025,2,Yes
L3501,E019,P090,28-12-2025,10,No
L3502,E030,P096,24-11-2025,6,Yes
L3503,E006,P045,30-04-2025,4,No
L3504,E007,P085,21-10-2025,7,Yes
L3505,E024,P057,10-06-2025,3,Yes
L3506,E049,P019,24-04-2025,2,No
L3507,E014,P017,01-01-2025,5,Yes
L3508,E038,P094,14-09-2025,10,No
L3509,E032,P025,14-07-2025,5,No
L3510,E048,P015,14-10-2025,6,No
L3511,E021,P033,22-01-2025,8,Yes
L3512,E023,P084,23-06-2025,9,Yes
L3513,E033,P037,25-12-2025,5,Yes
L3514,E018,P078,12-10-2025,5,No
L3515,E029,P089,27-12-2025,3,No
L3516,E035,P062,22-12-2025,7,No
L3517,E005,P028,03-04-2025,4,No
L3518,E049,P078,03-01-2025,7,Yes
L3519,E003,P003,10-07-2025,2,Yes
L3520,E040,P005,06-11-2025,1,Yes
L3521,E038,P001,12-08-2025,10,No
L3522,E013,P037,04-06-2025,2,Yes
L3523,E048,P085,13-11-2025,4,Yes
L3524,E042,P003,06-08-2025,1,No
L3525,E033,P027,27-12-2025,6,Yes
L3526,E043,P075,04-08-2025,2,No
L3527,E037,P088,26-03-2025,9,No
L3528,E013,P044,15-12-2025,7,No
L3529,E031,P053,22-11-2025,10,No
L3530,E018,P013,07-11-2025,9,Yes
L3531,E023,P065,06-02-2025,6,No
L3532,E015,P007,31-08-2025,10,No
L3533,E022,P027,25-12-2025,1,No
L3534,E039,P008,16-07-2025,3,No
L3535,E033,P060,11-02-2025,3,Yes
L3536,E043,P049,01-04-2025,5,Yes
L3537,E005,P012,10-05-2025,3,No
L3538,E025,P080,16-05-2025,9,No
L3539,E037,P051,29-01-2025,1,No
L3540,E041,P027,25-07-2025,5,No
L3541,E014,P043,03-10-2025,7,No
L3542,E047,P009,13-05-2025,8,No
L3543,E004,P059,14-01-2025,5,No
L3544,E044,P027,17-09-2025,9,Yes
L3545,E024,P055,27-03-2025,9,No
L3546,E041,P012,21-10-2025,6,No
L3547,E044,P043,12-09-2025,2,No
L3548,E001,P083,30-04-2025,3,Yes
L3549,E030,P079,02-09-2025,1,No
L3550,E030,P022,25-07-2025,4,Yes
L3551,E009,P088,27-02-2025,9,Yes
L3552,E016,P040,15-11-2025,3,No
L3553,E012,P082,17-08-2025,8,No
L3554,E028,P019,21-12-2025,5,No
L3555,E024,P071,28-03-2025,3,Yes
L3556,E036,P098,12-01-2025,8,Yes
L3557,E004,P035,07-07-2025,4,No
L3558,E033,P038,19-05-2025,6,Yes
L3559,E044,P037,06-03-2025,6,Yes
L3560,E006,P054,12-09-2025,3,No
L3561,E013,P012,24-09-2025,10,No
L3562,E041,P027,12-02-2025,5,No
L3563,E041,P043,28-07-2025,3,Yes
L3564,E015,P040,04-06-2025,10,Yes
L3565,E023,P067,26-03-2025,5,No
L3566,E034,P026,03-06-2025,5,No
L3567,E026,P018,28-10-2025,10,Yes
L3568,E009,P059,16-08-2025,7,No
L3569,E046,P080,30-11-2025,8,Yes
L3570,E040,P052,14-08-2025,5,Yes
L3571,E010,P023,21-04-2025,2,Yes
L3572,E036,P066,30-01-2025,2,Yes
L3573,E034,P095,12-01-2025,2,No
L3574,E037,P002,06-11-2025,9,No
L3575,E033,P040,08-03-2025,4,Yes
L3576,E039,P094,05-10-2025,10,Yes
L3577,E020,P058,08-11-2025,3,No
L3578,E004,P010,19-01-2025,8,No
L3579,E007,P043,11-01-2025,10,No
L3580,E049,P018,22-04-2025,3,Yes
L3581,E040,P053,12-01-2025,2,No
L3582,E047,P098,15-10-2025,10,No
L3583,E013,P013,14-06-2025,10,No
L3584,E049,P075,08-11-2025,3,Yes
L3585,E019,P098,25-01-2025,2,Yes
L3586,E010,P024,21-01-2025,9,No
L3587,E022,P027,31-12-2025,6,Yes
L3588,E019,P060,06-03-2025,5,No
L3589,E021,P011,31-08-2025,5,Yes
L3590,E019,P089,22-08-2025,2,Yes
L3591,E008,P062,07-09-2025,7,No
L3592,E030,P099,31-07-2025,4,No
L3593,E001,P057,10-05-2025,10,Yes
L3594,E013,P096,03-11-2025,7,No
L3595,E033,P022,04-01-2025,9,Yes
L3596,E027,P048,25-08-2025,9,No
L3597,E037,P069,23-09-2025,5,Yes
L3598,E003,P100,02-10-2025,10,Yes
L3599,E046,P005,21-01-2025,2,Yes
L3600,E006,P065,21-04-2025,10,Yes
L3601,E007,P074,07-07-2025,9,Yes
L3602,E037,P015,16-12-2025,5,Yes
L3603,E036,P088,25-06-2025,3,Yes
L3604,E030,P021,14-06-2025,4,Yes
L3605,E030,P013,17-08-2025,5,No
L3606,E003,P098,23-06-2025,3,Yes
L3607,E019,P090,02-04-2025,1,No
L3608,E006,P007,01-04-2025,5,Yes
L3609,E026,P044,28-08-2025,8,Yes
L3610,E042,P057,28-02-2025,2,Yes
L3611,E035,P089,09-11-2025,1,No
L3612,E007,P090,29-04-2025,5,Yes
L3613,E001,P037,09-12-2025,4,No
L3614,E037,P096,21-04-2025,7,No
L3615,E039,P040,21-09-2025,4,No
L3616,E022,P083,25-07-2025,10,Yes
L3617,E050,P084,20-04-2025,6,Yes
L3618,E020,P060,27-02-2025,2,No
L3619,E022,P062,05-06-2025,3,Yes
L3620,E002,P096,05-05-2025,5,Yes
L3621,E038,P034,13-08-2025,2,Yes
L3622,E011,P088,18-03-2025,6,Yes
L3623,E025,P037,31-03-2025,9,Yes
L3624,E005,P085,09-03-2025,6,No
L3625,E006,P049,02-05-2025,8,No
L3626,E041,P018,12-04-2025,9,No
L3627,E013,P080,08-09-2025,8,No
L3628,E042,P010,25-12-2025,8,Yes
L3629,E014,P059,14-12-2025,9,No
L3630,E018,P019,25-11-2025,3,Yes
L3631,E019,P091,24-01-2025,7,No
L3632,E018,P006,24-11-2025,2,Yes
L3633,E044,P050,05-05-2025,7,No
L3634,E021,P064,19-09-2025,8,Yes
L3635,E042,P018,05-12-2025,5,Yes
L3636,E007,P077,22-05-2025,7,No
L3637,E013,P063,22-04-2025,3,No
L3638,E028,P023,15-10-2025,3,No
L3639,E041,P006,10-01-2025,2,No
L3640,E028,P012,10-10-2025,9,Yes
L3641,E037,P031,11-01-2025,1,No
L3642,E032,P089,04-01-2025,1,No
L3643,E033,P029,18-11-2025,4,Yes
L3644,E004,P053,03-09-2025,2,Yes
L3645,E009,P040,19-10-2025,6,No
L3646,E027,P062,18-08-2025,9,Yes
L3647,E020,P003,13-05-2025,3,Yes
L3648,E038,P039,24-06-2025,8,No
L3649,E001,P056,27-07-2025,10,Yes
L3650,E028,P073,03-06-2025,8,No
L3651,E018,P056,19-05-2025,5,Yes
L3652,E008,P005,09-03-2025,2,Yes
L3653,E046,P089,19-03-2025,4,No
L3654,E033,P017,14-03-2025,5,Yes
L3655,E048,P059,24-04-2025,3,No
L3656,E037,P083,04-09-2025,9,No
L3657,E004,P048,24-02-2025,8,No
L3658,E032,P077,10-07-2025,9,No
L3659,E009,P007,29-04-2025,5,Yes
L3660,E032,P021,21-04-2025,3,No
L3661,E012,P012,10-01-2025,6,No
L3662,E037,P024,08-08-2025,3,No
L3663,E019,P098,01-09-2025,1,No
L3664,E036,P094,12-06-2025,9,Yes
L3665,E013,P075,25-11-2025,2,Yes
L3666,E011,P039,12-03-2025,4,Yes
L3667,E033,P090,14-02-2025,6,No
L3668,E042,P010,31-07-2025,9,No
L3669,E008,P056,03-10-2025,1,No
L3670,E012,P085,03-04-2025,9,No
L3671,E003,P066,13-04-2025,7,Yes
L3672,E030,P071,17-08-2025,10,No
L3673,E030,P033,11-07-2025,2,No
L3674,E039,P048,28-12-2025,2,Yes
L3675,E037,P023,06-11-2025,3,Yes
L3676,E014,P064,04-09-2025,4,No
L3677,E022,P038,04-12-2025,10,Yes
L3678,E021,P053,10-08-2025,9,No
L3679,E047,P006,28-10-2025,7,Yes
L3680,E022,P089,10-09-2025,5,Yes
L3681,E023,P031,10-10-2025,10,No
L3682,E021,P080,29-03-2025,6,Yes
L3683,E033,P018,23-03-2025,5,Yes
L3684,E037,P003,18-12-2025,6,Yes
L3685,E033,P038,19-02-2025,2,Yes
L3686,E020,P059,05-11-2025,9,No
L3687,E041,P004,17-06-2025,1,Yes
L3688,E011,P057,28-07-2025,8,No
L3689,E039,P023,01-10-2025,7,Yes
L3690,E030,P003,20-01-2025,9,No
L3691,E004,P051,23-12-2025,1,Yes
L3692,E019,P001,18-04-2025,8,Yes
L3693,E032,P088,02-05-2025,10,No
L3694,E009,P086,17-10-2025,9,Yes
L3695,E033,P098,11-02-2025,7,No
L3696,E017,P076,29-05-2025,9,Yes
L3697,E023,P093,19-08-2025,1,Yes
L3698,E022,P064,18-06-2025,7,Yes
L3699,E023,P011,05-01-2025,10,Yes
L3700,E006,P013,16-10-2025,9,Yes
L3701,E039,P051,16-04-2025,4,Yes
L3702,E032,P099,25-08-2025,1,Yes
L3703,E026,P023,18-05-2025,8,Yes
L3704,E028,P097,08-07-2025,6,Yes
L3705,E013,P074,18-11-2025,5,Yes
L3706,E043,P096,14-12-2025,4,Yes
L3707,E021,P059,08-02-2025,8,Yes
L3708,E016,P024,23-06-2025,7,Yes
L3709,E038,P063,24-04-2025,5,Yes
L3710,E046,P086,04-04-2025,4,Yes
L3711,E014,P050,03-08-2025,2,No
L3712,E021,P081,07-07-2025,5,Yes
L3713,E013,P006,04-02-2025,3,No
L3714,E012,P071,14-12-2025,2,No
L3715,E012,P009,06-11-2025,7,No
L3716,E019,P022,07-11-2025,10,No
L3717,E019,P075,14-10-2025,1,No
L3718,E035,P014,27-04-2025,7,Yes
L3719,E012,P003,12-01-2025,4,Yes
L3720,E026,P072,23-12-2025,8,Yes
L3721,E025,P039,01-09-2025,5,No
L3722,E042,P040,02-09-2025,1,No
L3723,E006,P068,19-05-2025,6,Yes
L3724,E049,P074,02-10-2025,4,Yes
L3725,E034,P083,26-12-2025,2,No
L3726,E001,P012,18-06-2025,8,No
L3727,E003,P084,25-04-2025,6,Yes
L3728,E043,P072,07-01-2025,8,Yes
L3729,E021,P069,28-09-2025,3,Yes
L3730,E009,P076,01-11-2025,8,No
L3731,E012,P098,30-05-2025,10,No
L3732,E036,P025,30-03-2025,1,Yes
L3733,E027,P066,06-02-2025,7,Yes
L3734,E032,P001,04-02-2025,7,Yes
L3735,E042,P061,30-07-2025,6,Yes
L3736,E019,P051,23-01-2025,9,No
L3737,E013,P010,26-10-2025,9,No
L3738,E007,P042,24-02-2025,10,No
L3739,E045,P086,26-07-2025,3,No
L3740,E031,P065,30-07-2025,6,No
L3741,E038,P064,03-03-2025,9,Yes
L3742,E028,P048,27-09-2025,7,No
L3743,E024,P092,15-06-2025,6,No
L3744,E047,P032,07-05-2025,3,No
L3745,E021,P079,14-09-2025,6,No
L3746,E037,P023,23-11-2025,10,No
L3747,E003,P047,28-11-2025,2,No
L3748,E040,P015,18-10-2025,2,No
L3749,E023,P046,30-03-2025,4,Yes
L3750,E022,P004,02-10-2025,7,No
L3751,E045,P074,30-09-2025,1,Yes
L3752,E031,P085,11-05-2025,1,No
L3753,E022,P033,02-11-2025,8,No
L3754,E009,P090,14-08-2025,10,Yes
L3755,E013,P097,06-07-2025,2,No
L3756,E017,P064,11-02-2025,9,Yes
L3757,E049,P070,18-07-2025,1,Yes
L3758,E038,P086,19-11-2025,7,Yes
L3759,E016,P010,29-06-2025,9,Yes
L3760,E031,P014,06-12-2025,6,Yes
L3761,E019,P058,10-07-2025,8,No
L3762,E022,P063,16-12-2025,10,No
L3763,E009,P037,31-08-2025,8,No
L3764,E015,P054,09-02-2025,7,No
L3765,E035,P052,28-04-2025,1,Yes
L3766,E039,P056,20-10-2025,2,Yes
L3767,E034,P024,30-12-2025,2,No
L3768,E015,P073,18-04-2025,6,No
L3769,E019,P021,08-11-2025,10,No
L3770,E023,P056,30-07-2025,10,No
L3771,E001,P072,12-05-2025,2,Yes
L3772,E003,P058,25-03-2025,8,Yes
L3773,E038,P055,30-05-2025,9,No
L3774,E019,P046,15-08-2025,8,Yes
L3775,E046,P013,03-01-2025,2,No
L3776,E045,P079,07-04-2025,10,No
L3777,E050,P094,18-08-2025,10,Yes
L3778,E007,P057,08-10-2025,8,No
L3779,E019,P091,06-02-2025,8,No
L3780,E043,P015,22-10-2025,8,Yes
L3781,E025,P001,08-11-2025,1,No
L3782,E018,P073,25-08-2025,6,Yes
L3783,E024,P088,16-11-2025,5,No
L3784,E005,P095,01-07-2025,3,Yes
L3785,E001,P040,01-09-2025,4,Yes
L3786,E012,P066,11-10-2025,2,No
L3787,E027,P067,28-04-2025,2,No
L3788,E007,P035,23-10-2025,5,Yes
L3789,E018,P073,21-02-2025,6,No
L3790,E035,P070,07-02-2025,9,Yes
L3791,E017,P089,28-08-2025,3,Yes
L3792,E022,P034,01-02-2025,1,Yes
L3793,E015,P094,13-10-2025,7,No
L3794,E038,P087,26-09-2025,7,No
L3795,E001,P041,03-09-2025,2,Yes
L3796,E028,P033,27-03-2025,6,Yes
L3797,E003,P080,07-08-2025,1,Yes
L3798,E006,P026,23-01-2025,7,No
L3799,E031,P027,20-01-2025,6,No
L3800,E005,P096,09-02-2025,8,No
L3801,E036,P014,08-08-2025,2,No
L3802,E018,P060,12-01-2025,7,No
L3803,E036,P042,14-05-2025,3,Yes
L3804,E026,P090,15-11-2025,10,Yes
L3805,E038,P098,19-09-2025,1,No
L3806,E050,P068,11-03-2025,9,No
L3807,E048,P050,05-02-2025,3,No
L3808,E014,P049,17-09-2025,7,No
L3809,E023,P080,25-07-2025,4,No
