Log_ID,Employee_ID,Project_ID,Date,Hours_Worked,Billable
L3299,E034,P008,2025-07-25,7.0,Yes
L3300,E025,P065,2025-10-04,2.0,Yes
L3301,E009,P011,2025-06-12,7.0,Yes
L3302,E040,P076,2025-09-09,10.0,Yes
L3303,E047,P032,2025-03-21,8.0,Yes
L3304,E016,P028,2025-01-27,9.0,No
L3305,E037,P063,2025-11-13,6.0,No
L3306,E037,P066,2025-10-15,9.0,No
L3307,E039,P010,2025-03-19,6.0,Yes
L3308,E028,P031,2025-07-26,1.0,Yes
L3309,E041,P018,2025-06-17,2.0,No
L3311,E001,P033,2025-02-19,9.0,Yes
L3313,E041,P064,2025-05-24,8.0,Yes
L3315,E006,P063,2025-08-18,3.0,Yes
L3316,E043,P046,2025-12-18,3.0,No
L3317,E042,P033,2025-12-18,1.0,No
L3318,E032,P080,2025-09-22,8.0,Yes
L3319,E026,P003,2025-10-04,6.0,No
L3320,E044,P042,2025-08-15,2.0,Yes
L3321,E007,P034,2025-07-16,1.0,Yes
L3322,E029,P006,2025-08-22,4.0,No
L3323,E050,P008,2025-06-22,1.0,No
L3324,E011,P096,2025-06-14,2.0,Yes
L3325,E005,P052,2025-09-15,2.0,No
L3326,E040,P017,2025-12-11,6.0,No
L3327,E007,P080,2025-10-08,9.0,No
L3328,E020,P019,2025-03-10,4.0,Yes
L3330,E008,P024,2025-11-22,1.0,No
L3331,E028,P035,2025-04-23,6.0,No
L3332,E028,P076,2025-03-06,5.0,Yes
L3333,E001,P003,2025-01-10,10.0,Yes
L3334,E024,P057,2025-08-05,6.0,Yes
L3335,E044,P013,2025-03-27,8.0,Yes
L3336,E008,P075,2025-08-17,2.0,Yes
L3337,E029,P050,2025-01-29,5.0,Yes
L3338,E042,P098,2025-05-18,1.0,No
L3340,E002,P100,2025-01-05,6.0,No
L3341,E016,P038,2025-04-14,4.0,No
L3342,E037,P008,2025-03-18,1.0,No
L3343,E001,P068,2025-12-20,3.0,Yes
L3344,E016,P003,2025-03-20,6.0,No
L3345,E034,P025,2025-03-08,6.0,No
L3346,E049,P001,2025-07-22,4.0,Yes
L3347,E041,P044,2025-10-04,5.0,Yes
L3348,E027,P062,2025-05-18,9.0,Yes
L3349,E032,P077,2025-04-19,3.0,Yes
L3350,E025,P002,2025-06-09,3.0,Yes
L3351,E002,P092,2025-02-02,5.0,No
L3353,E045,P015,2025-12-03,6.0,No
L3354,E043,P044,2025-08-14,2.0,Yes
L3355,E021,P043,2025-07-19,7.0,No
L3356,E035,P064,2025-02-18,3.0,Yes
L3357,E020,P030,2025-07-06,10.0,No
L3358,E002,P098,2025-07-24,7.0,Yes
L3359,E036,P100,2025-10-14,10.0,No
L3360,E038,P048,2025-09-14,3.0,No
L3361,E006,P095,2025-01-28,3.0,No
L3362,E033,P078,2025-09-04,3.0,Yes
L3363,E033,P036,2025-04-17,1.0,No
L3364,E015,P080,2025-06-20,1.0,Yes
L3365,E032,P091,2025-08-20,8.0,Yes
L3366,E019,P006,2025-09-10,4.0,No
L3367,E026,P014,2025-11-21,4.0,No
L3368,E007,P079,2025-09-11,7.0,No
L3369,E002,P100,2025-04-02,4.0,No
L3370,E011,P042,2025-06-17,7.0,No
L3372,E018,P055,2025-04-04,5.0,No
L3373,E048,P074,2025-01-28,6.0,No
L3374,E002,P036,2025-03-03,4.0,No
L3375,E043,P019,2025-12-30,9.0,Yes
L3376,E013,P050,2025-04-22,4.0,No
L3377,E039,P079,2025-06-14,9.0,No
L3378,E013,P005,2025-08-29,2.0,No
L3379,E030,P054,2025-05-13,2.0,Yes
L3380,E019,P097,2025-12-29,8.0,No
L3381,E008,P055,2025-04-21,6.0,No
L3382,E025,P002,2025-11-07,1.0,Yes
L3383,E006,P080,2025-11-20,3.0,No
L3384,E008,P005,2025-02-19,10.0,No
L3385,E005,P028,2025-02-17,8.0,Yes
L3386,E028,P099,2025-08-20,7.0,Yes
L3387,E024,P074,2025-10-24,3.0,Yes
L3388,E040,P037,2025-01-17,6.0,No
L3389,E031,P084,2025-10-11,1.0,No
L3390,E041,P010,2025-12-05,7.0,Yes
L3391,E003,P036,2025-09-09,9.0,Yes
L3392,E046,P033,2025-03-11,8.0,Yes
L3395,E042,P020,2025-06-21,3.0,No
L3396,E020,P081,2025-02-28,2.0,No
L3397,E037,P067,2025-05-14,10.0,Yes
L3398,E006,P004,2025-01-27,3.0,No
L3399,E040,P040,2025-06-06,9.0,Yes
L3400,E009,P031,2025-01-05,10.0,No
L3401,E046,P085,2025-10-24,8.0,Yes
L3402,E045,P078,2025-11-18,2.0,No
L3403,E020,P014,2025-02-20,7.0,Yes
L3404,E035,P072,2025-08-25,10.0,No
L3405,E019,P020,2025-05-23,4.0,Yes
L3406,E031,P058,2025-02-17,10.0,Yes
L3407,E011,P036,2025-10-01,4.0,Yes
L3408,E003,P070,2025-02-18,3.0,No
L3409,E029,P074,2025-05-17,7.0,Yes
L3410,E016,P088,2025-10-01,7.0,Yes
L3412,E011,P025,2025-06-09,10.0,No
L3413,E018,P033,2025-01-12,6.0,No
L3414,E015,P008,2025-03-05,1.0,No
L3418,E009,P067,2025-10-12,3.0,No
L3419,E018,P035,2025-11-04,1.0,Yes
L3420,E014,P012,2025-05-08,9.0,No
L3421,E021,P057,2025-08-14,6.0,No
L3422,E047,P048,2025-09-19,1.0,No
L3423,E027,P054,2025-10-13,1.0,No
L3424,E030,P099,2025-06-18,6.0,No
L3425,E006,P065,2025-10-21,5.0,Yes
L3427,E027,P047,2025-05-29,2.0,Yes
L3428,E042,P038,2025-02-10,1.0,Yes
L3429,E015,P074,2025-08-22,9.0,No
L3430,E042,P003,2025-10-22,6.0,No
L3431,E024,P082,2025-06-30,9.0,No
L3432,E002,P048,2025-04-01,6.0,No
L3433,E031,P041,2025-05-14,3.0,No
L3434,E031,P075,2025-05-09,9.0,No
L3437,E041,P076,2025-10-08,6.0,Yes
L3438,E037,P027,2025-03-09,7.0,No
L3439,E014,P090,2025-03-02,2.0,Yes
L3440,E041,P042,2025-11-16,2.0,No
L3441,E042,P067,2025-02-23,8.0,No
L3443,E016,P084,2025-03-20,7.0,Yes
L3444,E003,P063,2025-01-04,5.0,Yes
L3445,E047,P004,2025-04-13,4.0,No
L3448,E003,P007,2025-11-20,4.0,No
L3449,E050,P037,2025-03-24,3.0,No
L3450,E016,P059,2025-07-15,1.0,Yes
L3451,E016,P098,2025-09-29,1.0,Yes
L3452,E042,P093,2025-04-30,8.0,Yes
L3453,E018,P056,2025-11-05,1.0,Yes
L3454,E031,P090,2025-07-27,2.0,No
L3455,E015,P036,2025-10-21,1.0,No
L3456,E043,P001,2025-10-14,10.0,Yes
L3457,E009,P014,2025-11-14,7.0,Yes
L3458,E043,P096,2025-05-27,6.0,No
L3459,E014,P026,2025-10-28,10.0,No
L3460,E018,P072,2025-02-19,2.0,No
L3461,E032,P054,2025-03-04,9.0,Yes
L3462,E025,P084,2025-07-29,2.0,Yes
L3463,E025,P094,2025-02-01,2.0,No
L3464,E030,P014,2025-04-05,1.0,No
L3465,E015,P074,2025-11-21,5.0,Yes
L3467,E042,P093,2025-02-03,3.0,No
L3468,E024,P006,2025-03-12,10.0,Yes
L3469,E039,P098,2025-02-11,6.0,Yes
L3470,E042,P099,2025-06-04,2.0,Yes
L3471,E041,P069,2025-07-02,7.0,No
L3472,E042,P019,2025-05-28,1.0,No
L3473,E030,P050,2025-05-04,3.0,No
L3474,E026,P021,2025-01-03,8.0,No
L3477,E047,P045,2025-08-09,4.0,Yes
L3478,E021,P058,2025-04-19,10.0,No
L3480,E020,P091,2025-12-16,8.0,No
L3481,E038,P078,2025-04-14,6.0,Yes
L3482,E050,P081,2025-10-04,2.0,No
L3483,E046,P020,2025-12-26,5.0,Yes
L3484,E038,P069,2025-10-04,3.0,Yes
L3485,E036,P037,2025-09-16,1.0,No
L3486,E011,P030,2025-07-18,2.0,Yes
L3487,E011,P055,2025-11-08,8.0,Yes
L3488,E006,P082,2025-05-23,3.0,No
L3489,E041,P009,2025-05-01,1.0,No
L3490,E020,P002,2025-09-22,6.0,No
L3492,E026,P056,2025-02-14,7.0,No
L3493,E027,P003,2025-11-25,4.0,No
L3495,E018,P093,2025-04-26,8.0,No
L3496,E013,P011,2025-06-01,3.0,Yes
L3497,E016,P061,2025-07-11,6.0,No
L3498,E049,P046,2025-05-14,6.0,Yes
L3499,E006,P084,2025-10-03,7.0,No
L3500,E001,P006,2025-02-22,2.0,Yes
L3501,E019,P090,2025-12-28,10.0,No
L3502,E030,P096,2025-11-24,6.0,Yes
L3503,E006,P045,2025-04-30,4.0,No
L3504,E007,P085,2025-10-21,7.0,Yes
L3505,E024,P057,2025-06-10,3.0,Yes
L3506,E049,P019,2025-04-24,2.0,No
L3507,E014,P017,2025-01-01,5.0,Yes
L3508,E038,P094,2025-09-14,10.0,No
L3509,E032,P025,2025-07-14,5.0,No
L3510,E048,P015,2025-10-14,6.0,No
L3511,E021,P033,2025-01-22,8.0,Yes
L3512,E023,P084,2025-06-23,9.0,Yes
L3513,E033,P037,2025-12-25,5.0,Yes
L3514,E018,P078,2025-10-12,5.0,No
L3515,E029,P089,2025-12-27,3.0,No
L3516,E035,P062,2025-12-22,7.0,No
L3517,E005,P028,2025-04-03,4.0,No
L3518,E049,P078,2025-01-03,7.0,Yes
L3519,E003,P003,2025-07-10,2.0,Yes
L3520,E040,P005,2025-11-06,1.0,Yes
L3521,E038,P001,2025-08-12,10.0,No
L3522,E013,P037,2025-06-04,2.0,Yes
L3523,E048,P085,2025-11-13,4.0,Yes
L3524,E042,P003,2025-08-06,1.0,No
L3525,E033,P027,2025-12-27,6.0,Yes
L3526,E043,P075,2025-08-04,2.0,No
L3527,E037,P088,2025-03-26,9.0,No
L3528,E013,P044,2025-12-15,7.0,No
L3529,E031,P053,2025-11-22,10.0,No
L3530,E018,P013,2025-11-07,9.0,Yes
L3531,E023,P065,2025-02-06,6.0,No
L3532,E015,P007,2025-08-31,10.0,No
L3534,E039,P008,2025-07-16,3.0,No
L3535,E033,P060,2025-02-11,3.0,Yes
L3537,E005,P012,2025-05-10,3.0,No
L3538,E025,P080,2025-05-16,9.0,No
L3539,E037,P051,2025-01-29,1.0,No
L3540,E041,P027,2025-07-25,5.0,No
L3541,E014,P043,2025-10-03,7.0,No
L3542,E047,P009,2025-05-13,8.0,No
L3543,E004,P059,2025-01-14,5.0,No
L3544,E044,P027,2025-09-17,9.0,Yes
L3545,E024,P055,2025-03-27,9.0,No
L3546,E041,P012,2025-10-21,6.0,No
L3547,E044,P043,2025-09-12,2.0,No
L3548,E001,P083,2025-04-30,3.0,Yes
L3549,E030,P079,2025-09-02,1.0,No
L3550,E030,P022,2025-07-25,4.0,Yes
L3551,E009,P088,2025-02-27,9.0,Yes
L3552,E016,P040,2025-11-15,3.0,No
L3554,E028,P019,2025-12-21,5.0,No
L3555,E024,P071,2025-03-28,3.0,Yes
L3556,E036,P098,2025-01-12,8.0,Yes
L3557,E004,P035,2025-07-07,4.0,No
L3558,E033,P038,2025-05-19,6.0,Yes
L3559,E044,P037,2025-03-06,6.0,Yes
L3560,E006,P054,2025-09-12,3.0,No
L3561,E013,P012,2025-09-24,10.0,No
L3562,E041,P027,2025-02-12,5.0,No
L3563,E041,P043,2025-07-28,3.0,Yes
L3564,E015,P040,2025-06-04,10.0,Yes
L3565,E023,P067,2025-03-26,5.0,No
L3566,E034,P026,2025-06-03,5.0,No
L3567,E026,P018,2025-10-28,10.0,Yes
L3568,E009,P059,2025-08-16,7.0,No
L3569,E046,P080,2025-11-30,8.0,Yes
L3570,E040,P052,2025-08-14,5.0,Yes
L3572,E036,P066,2025-01-30,2.0,Yes
L3573,E034,P095,2025-01-12,2.0,No
L3574,E037,P002,2025-11-06,9.0,No
L3575,E033,P040,2025-03-08,4.0,Yes
L3576,E039,P094,2025-10-05,10.0,Yes
L3577,E020,P058,2025-11-08,3.0,No
L3578,E004,P010,2025-01-19,8.0,No
L3579,E007,P043,2025-01-11,10.0,No
L3580,E049,P018,2025-04-22,3.0,Yes
L3581,E040,P053,2025-01-12,2.0,No
L3582,E047,P098,2025-10-15,10.0,No
L3583,E013,P013,2025-06-14,10.0,No
L3584,E049,P075,2025-11-08,3.0,Yes
L3585,E019,P098,2025-01-25,2.0,Yes
L3588,E019,P060,2025-03-06,5.0,No
L3589,E021,P011,2025-08-31,5.0,Yes
L3590,E019,P089,2025-08-22,2.0,Yes
L3591,E008,P062,2025-09-07,7.0,No
L3592,E030,P099,2025-07-31,4.0,No
L3593,E001,P057,2025-05-10,10.0,Yes
L3594,E013,P096,2025-11-03,7.0,No
L3595,E033,P022,2025-01-04,9.0,Yes
L3596,E027,P048,2025-08-25,9.0,No
L3597,E037,P069,2025-09-23,5.0,Yes
L3598,E003,P100,2025-10-02,10.0,Yes
L3599,E046,P005,2025-01-21,2.0,Yes
L3600,E006,P065,2025-04-21,10.0,Yes
L3601,E007,P074,2025-07-07,9.0,Yes
L3602,E037,P015,2025-12-16,5.0,Yes
L3603,E036,P088,2025-06-25,3.0,Yes
L3604,E030,P021,2025-06-14,4.0,Yes
L3605,E030,P013,2025-08-17,5.0,No
L3606,E003,P098,2025-06-23,3.0,Yes
L3607,E019,P090,2025-04-02,1.0,No
L3608,E006,P007,2025-04-01,5.0,Yes
L3609,E026,P044,2025-08-28,8.0,Yes
L3610,E042,P057,2025-02-28,2.0,Yes
L3611,E035,P089,2025-11-09,1.0,No
L3612,E007,P090,2025-04-29,5.0,Yes
L3613,E001,P037,2025-12-09,4.0,No
L3614,E037,P096,2025-04-21,7.0,No
L3615,E039,P040,2025-09-21,4.0,No
L3617,E050,P084,2025-04-20,6.0,Yes
L3618,E020,P060,2025-02-27,2.0,No
L3620,E002,P096,2025-05-05,5.0,Yes
L3621,E038,P034,2025-08-13,2.0,Yes
L3622,E011,P088,2025-03-18,6.0,Yes
L3623,E025,P037,2025-03-31,9.0,Yes
L3624,E005,P085,2025-03-09,6.0,No
L3626,E041,P018,2025-04-12,9.0,No
L3627,E013,P080,2025-09-08,8.0,No
L3628,E042,P010,2025-12-25,8.0,Yes
L3629,E014,P059,2025-12-14,9.0,No
L3630,E018,P019,2025-11-25,3.0,Yes
L3631,E019,P091,2025-01-24,7.0,No
L3632,E018,P006,2025-11-24,2.0,Yes
L3633,E044,P050,2025-05-05,7.0,No
L3634,E021,P064,2025-09-19,8.0,Yes
L3635,E042,P018,2025-12-05,5.0,Yes
L3636,E007,P077,2025-05-22,7.0,No
L3637,E013,P063,2025-04-22,3.0,No
L3639,E041,P006,2025-01-10,2.0,No
L3640,E028,P012,2025-10-10,9.0,Yes
L3641,E037,P031,2025-01-11,1.0,No
L3642,E032,P089,2025-01-04,1.0,No
L3644,E004,P053,2025-09-03,2.0,Yes
L3645,E009,P040,2025-10-19,6.0,No
L3646,E027,P062,2025-08-18,9.0,Yes
L3647,E020,P003,2025-05-13,3.0,Yes
L3649,E001,P056,2025-07-27,10.0,Yes
L3650,E028,P073,2025-06-03,8.0,No
L3651,E018,P056,2025-05-19,5.0,Yes
L3652,E008,P005,2025-03-09,2.0,Yes
L3653,E046,P089,2025-03-19,4.0,No
L3654,E033,P017,2025-03-14,5.0,Yes
L3655,E048,P059,2025-04-24,3.0,No
L3656,E037,P083,2025-09-04,9.0,No
L3657,E004,P048,2025-02-24,8.0,No
L3658,E032,P077,2025-07-10,9.0,No
L3659,E009,P007,2025-04-29,5.0,Yes
L3660,E032,P021,2025-04-21,3.0,No
L3662,E037,P024,2025-08-08,3.0,No
L3663,E019,P098,2025-09-01,1.0,No
L3664,E036,P094,2025-06-12,9.0,Yes
L3665,E013,P075,2025-11-25,2.0,Yes
L3667,E033,P090,2025-02-14,6.0,No
L3668,E042,P010,2025-07-31,9.0,No
L3669,E008,P056,2025-10-03,1.0,No
L3671,E003,P066,2025-04-13,7.0,Yes
L3672,E030,P071,2025-08-17,10.0,No
L3673,E030,P033,2025-07-11,2.0,No
L3674,E039,P048,2025-12-28,2.0,Yes
L3676,E014,P064,2025-09-04,4.0,No
L3678,E021,P053,2025-08-10,9.0,No
L3679,E047,P006,2025-10-28,7.0,Yes
L3681,E023,P031,2025-10-10,10.0,No
L3682,E021,P080,2025-03-29,6.0,Yes
L3683,E033,P018,2025-03-23,5.0,Yes
L3684,E037,P003,2025-12-18,6.0,Yes
L3685,E033,P038,2025-02-19,2.0,Yes
L3686,E020,P059,2025-11-05,9.0,No
L3687,E041,P004,2025-06-17,1.0,Yes
L3688,E011,P057,2025-07-28,8.0,No
L3690,E030,P003,2025-01-20,9.0,No
L3691,E004,P051,2025-12-23,1.0,Yes
L3692,E019,P001,2025-04-18,8.0,Yes
L3693,E032,P088,2025-05-02,10.0,No
L3694,E009,P086,2025-10-17,9.0,Yes
L3695,E033,P098,2025-02-11,7.0,No
L3697,E023,P093,2025-08-19,1.0,Yes
L3699,E023,P011,2025-01-05,10.0,Yes
L3700,E006,P013,2025-10-16,9.0,Yes
L3701,E039,P051,2025-04-16,4.0,Yes
L3702,E032,P099,2025-08-25,1.0,Yes
L3704,E028,P097,2025-07-08,6.0,Yes
L3705,E013,P074,2025-11-18,5.0,Yes
L3706,E043,P096,2025-12-14,4.0,Yes
L3707,E021,P059,2025-02-08,8.0,Yes
L3708,E016,P024,2025-06-23,7.0,Yes
L3709,E038,P063,2025-04-24,5.0,Yes
L3710,E046,P086,2025-04-04,4.0,Yes
L3711,E014,P050,2025-08-03,2.0,No
L3712,E021,P081,2025-07-07,5.0,Yes
L3713,E013,P006,2025-02-04,3.0,No
L3716,E019,P022,2025-11-07,10.0,No
L3717,E019,P075,2025-10-14,1.0,No
L3718,E035,P014,2025-04-27,7.0,Yes
L3720,E026,P072,2025-12-23,8.0,Yes
L3722,E042,P040,2025-09-02,1.0,No
L3723,E006,P068,2025-05-19,6.0,Yes
L3724,E049,P074,2025-10-02,4.0,Yes
L3725,E034,P083,2025-12-26,2.0,No
L3726,E001,P012,2025-06-18,8.0,No
L3727,E003,P084,2025-04-25,6.0,Yes
L3728,E043,P072,2025-01-07,8.0,Yes
L3729,E021,P069,2025-09-28,3.0,Yes
L3730,E009,P076,2025-11-01,8.0,No
L3732,E036,P025,2025-03-30,1.0,Yes
L3733,E027,P066,2025-02-06,7.0,Yes
L3734,E032,P001,2025-02-04,7.0,Yes
L3735,E042,P061,2025-07-30,6.0,Yes
L3736,E019,P051,2025-01-23,9.0,No
L3737,E013,P010,2025-10-26,9.0,No
L3738,E007,P042,2025-02-24,10.0,No
L3739,E045,P086,2025-07-26,3.0,No
L3740,E031,P065,2025-07-30,6.0,No
L3741,E038,P064,2025-03-03,9.0,Yes
L3742,E028,P048,2025-09-27,7.0,No
L3743,E024,P092,2025-06-15,6.0,No
L3744,E047,P032,2025-05-07,3.0,No
L3745,E021,P079,2025-09-14,6.0,No
L3747,E003,P047,2025-11-28,2.0,No
L3748,E040,P015,2025-10-18,2.0,No
L3749,E023,P046,2025-03-30,4.0,Yes
L3751,E045,P074,2025-09-30,1.0,Yes
L3752,E031,P085,2025-05-11,1.0,No
L3754,E009,P090,2025-08-14,10.0,Yes
L3755,E013,P097,2025-07-06,2.0,No
L3757,E049,P070,2025-07-18,1.0,Yes
L3758,E038,P086,2025-11-19,7.0,Yes
L3759,E016,P010,2025-06-29,9.0,Yes
L3760,E031,P014,2025-12-06,6.0,Yes
L3761,E019,P058,2025-07-10,8.0,No
L3763,E009,P037,2025-08-31,8.0,No
L3764,E015,P054,2025-02-09,7.0,No
L3765,E035,P052,2025-04-28,1.0,Yes
L3766,E039,P056,2025-10-20,2.0,Yes
L3767,E034,P024,2025-12-30,2.0,No
L3768,E015,P073,2025-04-18,6.0,No
L3769,E019,P021,2025-11-08,10.0,No
L3770,E023,P056,2025-07-30,10.0,No
L3771,E001,P072,2025-05-12,2.0,Yes
L3772,E003,P058,2025-03-25,8.0,Yes
L3773,E038,P055,2025-05-30,9.0,No
L3774,E019,P046,2025-08-15,8.0,Yes
L3775,E046,P013,2025-01-03,2.0,No
L3776,E045,P079,2025-04-07,10.0,No
L3777,E050,P094,2025-08-18,10.0,Yes
L3778,E007,P057,2025-10-08,8.0,No
L3779,E019,P091,2025-02-06,8.0,No
L3780,E043,P015,2025-10-22,8.0,Yes
L3781,E025,P001,2025-11-08,1.0,No
L3782,E018,P073,2025-08-25,6.0,Yes
L3783,E024,P088,2025-11-16,5.0,No
L3784,E005,P095,2025-07-01,3.0,Yes
L3785,E001,P040,2025-09-01,4.0,Yes
L3787,E027,P067,2025-04-28,2.0,No
L3788,E007,P035,2025-10-23,5.0,Yes
L3789,E018,P073,2025-02-21,6.0,No
L3790,E035,P070,2025-02-07,9.0,Yes
L3793,E015,P094,2025-10-13,7.0,No
L3794,E038,P087,2025-09-26,7.0,No
L3795,E001,P041,2025-09-03,2.0,Yes
L3796,E028,P033,2025-03-27,6.0,Yes
L3797,E003,P080,2025-08-07,1.0,Yes
L3798,E006,P026,2025-01-23,7.0,No
L3799,E031,P027,2025-01-20,6.0,No
L3800,E005,P096,2025-02-09,8.0,No
L3801,E036,P014,2025-08-08,2.0,No
L3802,E018,P060,2025-01-12,7.0,No
L3803,E036,P042,2025-05-14,3.0,Yes
L3804,E026,P090,2025-11-15,10.0,Yes
L3805,E038,P098,2025-09-19,1.0,No
L3806,E050,P068,2025-03-11,9.0,No
L3807,E048,P050,2025-02-05,3.0,No
L3809,E023,P080,2025-07-25,4.0,No
L3810,E047,P061,2025-11-02,3.0,Yes
L3811,E027,P020,2025-04-30,9.0,No
L3812,E037,P084,2025-04-10,4.0,Yes
L3813,E019,P070,2025-03-04,9.0,Yes
L3814,E044,P069,2025-05-04,4.0,Yes
L3815,E040,P069,2025-11-06,4.0,No
L3816,E026,P002,2025-02-17,10.0,Yes
L3818,E015,P022,2025-11-22,8.0,Yes
L3819,E039,P048,2025-10-29,1.0,Yes
L3820,E046,P074,2025-11-19,5.0,No
L3821,E008,P098,2025-01-27,1.0,Yes
L3822,E006,P007,2025-12-16,7.0,No
L3823,E011,P099,2025-02-07,7.0,No
L3825,E034,P003,2025-04-21,6.0,No
L3827,E036,P100,2025-12-30,4.0,Yes
L3828,E006,P027,2025-10-10,9.0,Yes
L3829,E043,P090,2025-07-30,8.0,Yes
L3830,E047,P037,2025-10-19,4.0,No
L3831,E001,P010,2025-12-14,5.0,No
L3832,E009,P038,2025-08-29,3.0,Yes
L3833,E031,P040,2025-06-07,5.0,Yes
L3834,E034,P096,2025-12-09,5.0,No
L3835,E005,P068,2025-03-16,1.0,No
L3836,E044,P067,2025-05-23,3.0,Yes
L3837,E049,P019,2025-11-11,4.0,No
L3838,E002,P022,2025-07-24,10.0,Yes
L3839,E009,P092,2025-06-21,3.0,Yes
L3840,E048,P028,2025-03-02,9.0,Yes
L3841,E036,P015,2025-02-27,7.0,Yes
L3842,E048,P016,2025-08-29,4.0,Yes
L3843,E028,P066,2025-02-11,9.0,Yes
L3845,E024,P027,2025-08-15,10.0,No
L3847,E042,P043,2025-01-31,2.0,No
L3848,E025,P032,2025-08-26,10.0,No
L3849,E001,P046,2025-01-26,10.0,No
L3851,E021,P021,2025-12-23,2.0,Yes
L3852,E003,P064,2025-02-24,5.0,Yes
L3853,E034,P099,2025-05-31,6.0,No
L3855,E013,P016,2025-04-20,10.0,Yes
L3856,E009,P060,2025-04-15,1.0,No
L3857,E049,P091,2025-07-02,4.0,Yes
L3858,E048,P051,2025-01-29,8.0,No
L3859,E015,P009,2025-03-17,7.0,No
L3860,E023,P076,2025-12-18,8.0,Yes
L3861,E042,P085,2025-07-12,10.0,No
L3862,E009,P030,2025-05-30,5.0,Yes
L3863,E025,P085,2025-08-09,3.0,No
L3864,E032,P064,2025-03-03,8.0,No
L3865,E001,P100,2025-05-29,3.0,No
L3867,E020,P015,2025-01-02,5.0,Yes
L3869,E007,P003,2025-05-19,4.0,No
L3870,E047,P065,2025-10-20,4.0,Yes
L3871,E035,P073,2025-07-01,3.0,Yes
L3873,E038,P094,2025-12-10,4.0,No
L3874,E011,P012,2025-06-12,8.0,No
L3875,E029,P080,2025-06-05,2.0,Yes
L3876,E047,P081,2025-09-14,3.0,No
L3877,E033,P064,2025-03-28,5.0,Yes
L3878,E015,P076,2025-03-14,8.0,Yes
L3879,E025,P087,2025-07-20,3.0,Yes
L3880,E048,P075,2025-01-15,5.0,Yes
L3881,E036,P035,2025-02-25,2.0,No
L3882,E026,P020,2025-12-02,9.0,Yes
L3883,E046,P014,2025-10-10,4.0,No
L3884,E033,P028,2025-10-12,3.0,No
L3885,E042,P031,2025-12-22,8.0,Yes
L3886,E050,P044,2025-02-18,1.0,No
L3887,E033,P084,2025-06-14,10.0,No
L3888,E001,P043,2025-01-11,9.0,Yes
L3890,E030,P059,2025-06-08,9.0,Yes
L3891,E033,P034,2025-09-06,7.0,Yes
L3893,E036,P051,2025-07-24,8.0,No
L3894,E045,P091,2025-04-13,8.0,Yes
L3895,E020,P043,2025-05-27,3.0,Yes
L3896,E031,P061,2025-05-12,10.0,Yes
L3897,E024,P073,2025-02-07,3.0,No
L3898,E018,P076,2025-11-30,8.0,No
L3899,E026,P054,2025-07-27,8.0,Yes
L3900,E029,P016,2025-09-20,10.0,Yes
L3901,E037,P087,2025-02-14,9.0,Yes
L3902,E041,P100,2025-05-26,8.0,Yes
L3903,E002,P034,2025-02-11,6.0,No
L3904,E048,P073,2025-05-23,1.0,Yes
L3905,E044,P054,2025-06-02,9.0,Yes
L3906,E004,P015,2025-02-26,5.0,No
L3907,E047,P026,2025-01-13,5.0,Yes
L3908,E046,P022,2025-05-19,5.0,No
L3909,E039,P050,2025-04-03,5.0,No
L3910,E040,P044,2025-03-23,6.0,No
L3911,E008,P092,2025-02-25,7.0,No
L3912,E035,P018,2025-05-21,7.0,No
L3914,E001,P076,2025-10-28,4.0,No
L3915,E035,P075,2025-11-16,7.0,No
L3916,E042,P096,2025-01-20,2.0,Yes
L3917,E029,P001,2025-06-09,3.0,Yes
L3918,E040,P068,2025-01-12,6.0,Yes
L3919,E004,P046,2025-01-20,5.0,No
L3920,E036,P076,2025-06-28,6.0,No
L3921,E009,P067,2025-11-17,3.0,Yes
L3924,E035,P082,2025-12-16,4.0,No
L3925,E035,P076,2025-08-01,6.0,No
L3926,E036,P086,2025-08-27,8.0,No
L3927,E011,P094,2025-12-03,8.0,Yes
L3928,E024,P048,2025-01-27,8.0,No
L3929,E019,P097,2025-07-15,10.0,Yes
L3930,E030,P021,2025-03-24,8.0,No
L3931,E001,P045,2025-11-22,2.0,Yes
L3932,E046,P097,2025-12-05,10.0,No
L3933,E049,P006,2025-03-13,5.0,No
L3934,E016,P080,2025-12-06,3.0,No
L3935,E004,P031,2025-08-20,1.0,Yes
L3936,E009,P010,2025-12-25,6.0,Yes
L3937,E006,P057,2025-02-13,5.0,Yes
L3938,E002,P085,2025-02-23,6.0,No
L3940,E042,P061,2025-12-17,6.0,No
L3941,E009,P001,2025-11-28,10.0,No
L3942,E025,P053,2025-06-18,6.0,No
L3943,E031,P040,2025-03-18,6.0,Yes
L3944,E032,P016,2025-08-28,3.0,Yes
L3945,E019,P083,2025-05-11,5.0,No
L3946,E011,P063,2025-04-24,9.0,No
L3947,E007,P064,2025-02-06,5.0,No
L3948,E043,P041,2025-10-29,5.0,Yes
L3949,E046,P077,2025-01-12,3.0,No
L3950,E039,P044,2025-12-18,4.0,Yes
L3951,E011,P021,2025-02-23,3.0,Yes
L3952,E030,P054,2025-12-11,7.0,No
L3953,E005,P017,2025-07-06,6.0,No
L3954,E027,P062,2025-09-27,1.0,No
L3955,E011,P003,2025-09-13,5.0,No
L3956,E033,P090,2025-05-26,8.0,No
L3958,E024,P011,2025-08-24,6.0,Yes
L3959,E014,P005,2025-07-29,8.0,Yes
